MOP,language,text,length,rating_list,mean_rating,text_clean,mean_check,unigram_logprob,bigram_logprob,trigram_logprob,bigram_slor,trigram_slor,unigram_avg_logprob,bigram_avg_logprob,trigram_avg_logprob
MOP2,en,Much now depends on how active a role the US is prepared to play to chivvy Israel along to respond to the Egyptian proposals .,24,"[4, 4, 1, 4, 1, 4, 4, 4, 4, 4, 1, 4, 1]",3.07692307692,much now depends on how active a role the us is prepared to play to chivvy israel along to respond to the egyptian proposals .,3.076923076923077,-64.7029,-58.7929,-59.1885,5.909999999999997,5.514400000000002,-2.6959541666666667,-2.449704166666667,-2.4661874999999998
MOP2,en,"‘ Sometimes I wonder how he passed his 0-levels , ’ Daddy said as we crawled over the cobbles and out of the village .",21,"[4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.53846153846,"‘ sometimes i wonder how he passed his 0-levels , ’ daddy said as we crawled over the cobbles and out of the village .",3.5384615384615383,-61.7395,-54.8898,-55.4167,6.849699999999999,6.322800000000001,-2.9399761904761905,-2.6138,-2.6388904761904763
MOP2,en,"At the Houses of Parliament , the cry goes up : ‘ Burn it down . ’",12,"[4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.53846153846,"at the houses of parliament , the cry goes up : ‘ burn it down . ’",3.5384615384615383,-42.3184,-43.0285,-42.9491,-0.7101000000000042,-0.6307000000000045,-3.526533333333333,-3.5857083333333333,-3.579091666666667
MOP2,en,This is more representative of the nature of R&D projects than is the single date often given as the result of a PERT plan .,24,"[4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4]",3.6,this is more representative of the nature of r&d projects than is the single date often given as the result of a pert plan .,3.6,-68.6841,-60.4278,-58.1785,8.256300000000003,10.505600000000001,-2.8618375,-2.5178249999999998,-2.4241041666666665
MOP2,en,"These involve much more open and distance learning and the creation by photocopying and electrocopying , of ‘ customised ’ packs of materials for students .",22,"[1, 1, 4, 1, 1, 4, 1, 1, 1, 4, 1, 4]",2.0,"these involve much more open and distance learning and the creation by photocopying and electrocopying , of ‘ customised ’ packs of materials for students .",2.0,-57.0903,-53.5237,-53.8868,3.566600000000001,3.2034999999999982,-2.5950136363636362,-2.4328954545454544,-2.4494000000000002
MOP2,en,It seemed impossible that anyone could survive in the middle of that storm of blades .,15,"[4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4]",3.6,it seemed impossible that anyone could survive in the middle of that storm of blades .,3.6,-48.59,-42.5795,-41.2438,6.0105,7.346200000000003,-3.2393333333333336,-2.8386333333333336,-2.7495866666666666
MOP2,en,"When women were given artificial moonlight for three consecutive nights once a month , their cycles became synchronised to the lunar rhythm .",21,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.78571428571,"when women were given artificial moonlight for three consecutive nights once a month , their cycles became synchronised to the lunar rhythm .",3.7857142857142856,-71.6247,-67.648,-68.8469,3.976700000000008,2.777799999999999,-3.4107000000000003,-3.221333333333333,-3.27842380952381
MOP2,en,"Admittedly , he was not driven by the same devoutly mercenary ambitions of some of his colleagues and sought artistic satisfaction wherever possible .",22,"[4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.5,"admittedly , he was not driven by the same devoutly mercenary ambitions of some of his colleagues and sought artistic satisfaction wherever possible .",3.5,-67.5365,-56.8895,-57.146,10.647000000000006,10.390500000000003,-3.0698409090909093,-2.5858863636363636,-2.5975454545454544
MOP2,en,With snow in plentiful supply we have a special section in this issue for those of you who want to get off the piste .,24,"[4, 4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 1, 4]",3.30769230769,with snow in plentiful supply we have a special section in this issue for those of you who want to get off the piste .,3.3076923076923075,-69.3807,-60.1922,-60.7748,9.188500000000005,8.605900000000005,-2.8908625000000003,-2.508008333333333,-2.5322833333333334
MOP2,en,"In other words the generalist administrator calls upon the economists , the statisticians , etc. for information but it is the generalist who is ‘ on top ’ .",24,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1]",3.82352941176,"in other words the generalist administrator calls upon the economists , the statisticians , etc. for information but it is the generalist who is ‘ on top ’ .",3.823529411764706,-79.3231,-72.039,-73.6239,7.284099999999995,5.6991999999999905,-3.3051291666666667,-3.001625,-3.0676625000000004
MOP2,en,"‘ Long enough to know my own worth , ’ Gina retorted , irritated by the sardonic gleam in his eyes .",17,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4]",3.72727272727,"‘ long enough to know my own worth , ’ gina retorted , irritated by the sardonic gleam in his eyes .",3.727272727272727,-58.9209,-49.2758,-48.9367,9.645100000000006,9.984200000000001,-3.465935294117647,-2.8985764705882353,-2.878629411764706
MOP2,en,"You're afraid , both of you , that I might discover Mom isn't dead at all , aren't you ? ’",16,"[1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.5,"you're afraid , both of you , that i might discover mom isn't dead at all , aren't you ? ’",3.5,-54.7666,-53.2442,-53.0105,1.5223999999999975,1.7560999999999964,-3.4229125,-3.3277625,-3.31315625
MOP2,en,The SORP recommends the same for local authorities and gives examples of accounting policies to be commented on .,18,"[4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4]",3.53846153846,the sorp recommends the same for local authorities and gives examples of accounting policies to be commented on .,3.5384615384615383,-57.137,-54.3596,-54.9769,2.7774,2.1601,-3.1742777777777778,-3.0199777777777776,-3.054272222222222
MOP2,en,"Having decided he must again race the tide , he began a desperate cumbersome run along the edge of the trough towards the breakwater .",23,"[4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4]",3.78571428571,"having decided he must again race the tide , he began a desperate cumbersome run along the edge of the trough towards the breakwater .",3.7857142857142856,-70.8677,-63.4942,-63.5704,7.3735,7.2973,-3.081204347826087,-2.760617391304348,-2.763930434782609
MOP2,en,The birds could pose a serious health risk for people who eat them in north Africa and southern Europe .,19,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,the birds could pose a serious health risk for people who eat them in north africa and southern europe .,4.0,-59.2226,-57.3805,-57.0491,1.842100000000002,2.173499999999997,-3.116978947368421,-3.020026315789474,-3.002584210526316
MOP2,en,"After a month , the pain began to ease slightly and Lisa was able to get up to her own room with Janet's help .",23,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"after a month , the pain began to ease slightly and lisa was able to get up to her own room with janet's help .",4.0,-59.5999,-48.9049,-50.668,10.695,8.931899999999999,-2.5913,-2.1263,-2.2029565217391305
MOP2,en,"These problems , coupled with the Conservative government's free market philosophy , led to a move back towards more market related official rates in the early 1980s .",25,"[4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4]",3.76923076923,"these problems , coupled with the conservative government's free market philosophy , led to a move back towards more market related official rates in the early 1980s .",3.769230769230769,-82.7222,-76.3492,-75.4554,6.373000000000005,7.2668000000000035,-3.308888,-3.053968,-3.018216
MOP2,en,"The goodwill figure in such cases can be derived from the average net profit margin per gallon , multiplied by the daily throughput .",22,"[1, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.6,"the goodwill figure in such cases can be derived from the average net profit margin per gallon , multiplied by the daily throughput .",3.6,-75.6942,-59.1588,-59.6046,16.535399999999996,16.089599999999997,-3.440645454545454,-2.6890363636363634,-2.7093
MOP2,en,"He also had claims to be considered a genuine all-rounder , having played many attacking innings in the lower middle order .",20,"[4, 1, 4, 4, 4, 4, 1, 1, 4, 1, 1, 4, 4, 1]",2.71428571429,"he also had claims to be considered a genuine all-rounder , having played many attacking innings in the lower middle order .",2.7142857142857144,-63.2829,-58.0172,-57.4395,5.265699999999995,5.8433999999999955,-3.164145,-2.90086,-2.871975
MOP2,en,"It was a naturally sheltered basin , a trick of the undulating meadows along the Comer .",15,"[4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 1, 1, 4]",3.07692307692,"it was a naturally sheltered basin , a trick of the undulating meadows along the comer .",3.076923076923077,-53.0035,-50.6229,-51.7958,2.380600000000001,1.2077000000000027,-3.5335666666666667,-3.37486,-3.4530533333333335
MOP2,en,"The course offers basic all round training in communication theory , particularly geared to the African context .",16,"[4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4]",3.72727272727,"the course offers basic all round training in communication theory , particularly geared to the african context .",3.727272727272727,-46.7319,-48.8512,-48.1779,-2.1192999999999955,-1.445999999999998,-2.92074375,-3.0532,-3.01111875
MOP2,en,"Then , slowly at first , he began to prepare the little boy for this possible destiny .",15,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4]",3.76923076923,"then , slowly at first , he began to prepare the little boy for this possible destiny .",3.769230769230769,-46.313,-39.8014,-39.383,6.511600000000001,6.93,-3.0875333333333335,-2.653426666666667,-2.6255333333333337
MOP2,en,"My German worked like a dream , like a brilliant robot you switch on and stand back and admire as it does all the hard work .",25,"[4, 1, 4, 1, 1, 4, 4, 4, 4, 1, 4, 4, 1, 4]",2.92857142857,"my german worked like a dream , like a brilliant robot you switch on and stand back and admire as it does all the hard work .",2.9285714285714284,-74.1451,-68.6205,-68.5967,5.524599999999992,5.548400000000001,-2.965804,-2.7448200000000003,-2.743868
MOP2,en,Jess — her blunt nose coming in contact with Samson's hand as she coiled round — bit him .,16,"[1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.5,jess — her blunt nose coming in contact with samson's hand as she coiled round — bit him .,3.5,-51.7576,-47.3635,-47.0217,4.394099999999995,4.735899999999994,-3.23485,-2.96021875,-2.93885625
MOP2,en,A good deal gives me the feeling that I have been for a nice seven-day trip to the Bahamas . ’,19,"[4, 1, 4, 1, 4, 1, 1, 1, 4, 1, 4, 4, 1]",2.38461538462,a good deal gives me the feeling that i have been for a nice seven-day trip to the bahamas . ’,2.3846153846153846,-51.8506,-45.796,-46.1239,6.054600000000001,5.726700000000001,-2.728978947368421,-2.410315789473684,-2.427573684210526
MOP2,en,"It is excellent for skiing since lateral jumping movements can be used , the calves get well stretched and you also develop posture , balance and co-ordination .",25,"[4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4]",3.78571428571,"it is excellent for skiing since lateral jumping movements can be used , the calves get well stretched and you also develop posture , balance and co-ordination .",3.7857142857142856,-85.736,-87.0902,-85.4171,-1.3541999999999916,0.3188999999999993,-3.42944,-3.483608,-3.416684
MOP2,en,The biggest area where the Renault scores is comfort and equipment .,11,"[4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 1]",3.18181818182,the biggest area where the renault scores is comfort and equipment .,3.1818181818181817,-34.7129,-30.8708,-30.9237,3.8420999999999985,3.7891999999999975,-3.1557181818181816,-2.8064363636363634,-2.8112454545454546
MOP2,en,"Any earlier wheel-pit on this site could however , either have been demolished and rebuilt , or enlarged to take the new wheel .",21,"[4, 1, 4, 1, 4, 4, 4, 1, 1, 4, 1, 4, 4]",2.84615384615,"any earlier wheel-pit on this site could however , either have been demolished and rebuilt , or enlarged to take the new wheel .",2.8461538461538463,-67.5903,-62.0507,-63.7303,5.5396,3.8599999999999994,-3.218585714285714,-2.954795238095238,-3.0347761904761903
MOP2,en,Along their flanks are arrays of proprioceptors which in part act like external arteries .,14,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4]",3.75,along their flanks are arrays of proprioceptors which in part act like external arteries .,3.75,-36.7292,-37.3421,-37.2988,-0.6129000000000033,-0.5696000000000012,-2.6235142857142857,-2.6672928571428574,-2.6642
MOP2,en,North Harbour coach Brad Meurant said : ‘ Everybody helped their mates .,10,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4]",3.8125,north harbour coach brad meurant said : ‘ everybody helped their mates .,3.8125,-40.5234,-36.9895,-36.9424,3.5339000000000027,3.581000000000003,-4.05234,-3.69895,-3.6942399999999997
MOP2,en,"This year Marks and Spencer has leapt to the top slot , Shell is now second and Glaxo third .",18,"[4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 1, 4]",3.35714285714,"this year marks and spencer has leapt to the top slot , shell is now second and glaxo third .",3.357142857142857,-52.1016,-51.9593,-51.3103,0.14229999999999876,0.7912999999999997,-2.8945333333333334,-2.8866277777777776,-2.850572222222222
MOP2,en,"Highly explosive eruptions of gas-charged magma originating in the upper mantle produce small , shallow craters called maars .",17,"[4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4]",3.4,"highly explosive eruptions of gas-charged magma originating in the upper mantle produce small , shallow craters called maars .",3.4,-43.7803,-43.0328,-42.8973,0.7474999999999952,0.8829999999999956,-2.5753117647058823,-2.531341176470588,-2.523370588235294
MOP2,en,Risk of change in the expected rate of long-term growth of the economy .,13,"[4, 4, 4, 4, 4, 1, 4, 1, 4, 1, 4, 4, 4, 4, 4, 1]",3.25,risk of change in the expected rate of long-term growth of the economy .,3.25,-40.0643,-32.1174,-33.4674,7.946899999999999,6.596900000000005,-3.081869230769231,-2.470569230769231,-2.5744153846153845
MOP2,en,She stood outside the lifts in the hospital's main entrance with other visitors .,13,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,she stood outside the lifts in the hospital's main entrance with other visitors .,4.0,-40.9576,-36.1824,-36.3065,4.775199999999998,4.6511,-3.1505846153846155,-2.7832615384615385,-2.7928076923076923
MOP2,en,A similar picture emerges in relation to the distribution of gross earnings among female manual workers .,16,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,a similar picture emerges in relation to the distribution of gross earnings among female manual workers .,4.0,-59.7198,-51.3741,-50.7023,8.3457,9.017499999999998,-3.7324875,-3.21088125,-3.16889375
MOP2,en,Solicitors and suitably qualified Fellows of the Institute of Legal Executives .,11,"[1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 4, 1, 4]",3.14285714286,solicitors and suitably qualified fellows of the institute of legal executives .,3.142857142857143,-39.3455,-36.873,-36.7788,2.4725000000000037,2.5667000000000044,-3.5768636363636364,-3.352090909090909,-3.3435272727272722
MOP2,en,Such an Order had to be laid before Parliament and was there debated on 6 December 1977 .,17,"[4, 4, 4, 1, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.4,such an order had to be laid before parliament and was there debated on 6 december 1977 .,3.4,-49.2412,-46.7118,-45.9806,2.5294000000000025,3.2605999999999966,-2.8965411764705884,-2.7477529411764703,-2.704741176470588
MOP2,en,"‘ Yes , well , I always thought Augustine was a bit simplistic in his ideas , ’ said William , waspishly , as if he was talking about a rival academic .",25,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"‘ yes , well , i always thought augustine was a bit simplistic in his ideas , ’ said william , waspishly , as if he was talking about a rival academic .",4.0,-91.2976,-79.0607,-78.1266,12.236900000000006,13.171000000000006,-3.651904,-3.162428,-3.125064
MOP2,en,The origins of Brazil's export success in military trainers and small civilian aircraft were quite different .,16,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.78571428571,the origins of brazil's export success in military trainers and small civilian aircraft were quite different .,3.7857142857142856,-49.7129,-44.418,-44.5149,5.294899999999998,5.198,-3.10705625,-2.776125,-2.78218125
MOP2,en,"To my officers , it says why should we bother .",9,"[4, 4, 4, 1, 1, 1, 1, 1, 1, 4, 1, 4, 4, 1]",2.28571428571,"to my officers , it says why should we bother .",2.2857142857142856,-30.2482,-29.9093,-29.1952,0.33889999999999887,1.0530000000000008,-3.360911111111111,-3.323255555555556,-3.243911111111111
MOP2,en,Her Royal Highness travelled in an aircraft of The Queen's Flight and was attended by Mrs Harry Cotterell .,18,"[4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.78571428571,her royal highness travelled in an aircraft of the queen's flight and was attended by mrs harry cotterell .,3.7857142857142856,-48.4176,-46.4176,-46.5663,2.0,1.851300000000002,-2.6898666666666666,-2.5787555555555555,-2.5870166666666665
MOP2,en,In the last two years of the war I was in orbit visiting every station and squadron in my endless quest for Pathfinders .,23,"[4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.76923076923,in the last two years of the war i was in orbit visiting every station and squadron in my endless quest for pathfinders .,3.769230769230769,-72.0265,-62.89,-62.3332,9.136499999999998,9.6933,-3.131586956521739,-2.7343478260869567,-2.7101391304347824
MOP2,en,The EC does not concern itself with national health or education policies .,12,"[4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4]",3.78571428571,the ec does not concern itself with national health or education policies .,3.7857142857142856,-38.6661,-35.8363,-35.7681,2.8297999999999988,2.8980000000000032,-3.222175,-2.9863583333333334,-2.9806749999999997
MOP2,en,"The leader makes all the decisions and issues instructions , expecting them to be obeyed without question .",16,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"the leader makes all the decisions and issues instructions , expecting them to be obeyed without question .",4.0,-53.7745,-52.611,-52.5994,1.1635000000000062,1.1751000000000005,-3.36090625,-3.2881875,-3.2874625
MOP2,en,"Our investigative researchers ventured into the centre of London to find out if High Street shops are dog-friendly and if they're not , why not ?",24,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 1]",3.6,"our investigative researchers ventured into the centre of london to find out if high street shops are dog-friendly and if they're not , why not ?",3.6,-67.9136,-59.6754,-58.194,8.238199999999999,9.7196,-2.8297333333333334,-2.486475,-2.42475
MOP2,en,Now I understand why they paid Macaulay Culkin $3 million — he earned it .,12,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,now i understand why they paid macaulay culkin $3 million — he earned it .,4.0,-38.7588,-35.7427,-35.1541,3.0161000000000016,3.604700000000001,-3.2299,-2.9785583333333334,-2.929508333333333
MOP2,en,It is to such character string formats that we now turn .,11,"[4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4]",3.625,it is to such character string formats that we now turn .,3.625,-38.1468,-33.864,-33.8949,4.282800000000002,4.251899999999999,-3.467890909090909,-3.0785454545454543,-3.0813545454545452
MOP2,en,"‘ He has been with me too , Brother , ’ Tundrish replied simply .",10,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"‘ he has been with me too , brother , ’ tundrish replied simply .",4.0,-32.369,-29.662,-31.0955,2.7070000000000007,1.2734999999999985,-3.2369,-2.9661999999999997,-3.10955
MOP2,en,"He had registered with warm approval the tears of Antiochus III , when the rebel Achaeus was brought to him """" bound hand and foot """" ( 8.20.9 ) .",24,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 1]",3.53846153846,"he had registered with warm approval the tears of antiochus iii , when the rebel achaeus was brought to him """" bound hand and foot """" ( 8.20.9 ) .",3.5384615384615383,-66.4749,-64.4683,-64.0744,2.006600000000006,2.400500000000008,-2.7697875,-2.686179166666667,-2.6697666666666664
MOP2,en,"Of 18 patients who were alive at short term follow up ( mean ( range ) 19.4 ( 10–33 ) months ) , 14 were still alive in 1992 ( 69 ( 61–83 ) months ) .",25,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4]",3.75,"of 18 patients who were alive at short term follow up ( mean ( range ) 19.4 ( 10–33 ) months ) , 14 were still alive in 1992 ( 69 ( 61–83 ) months ) .",3.75,-103.16,-99.9289,-98.6306,3.231099999999998,4.529399999999995,-4.1264,-3.997156,-3.945224
MOP2,en,The second approach can be a very productive strategy in a foreign language too .,14,"[4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4]",3.8125,the second approach can be a very productive strategy in a foreign language too .,3.8125,-46.083,-37.8211,-38.8808,8.261899999999997,7.202199999999998,-3.291642857142857,-2.701507142857143,-2.7772
MOP2,en,"He took the gun and went to the door , checking that the horse and cart were still safely tethered .",19,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"he took the gun and went to the door , checking that the horse and cart were still safely tethered .",4.0,-59.0927,-52.4957,-52.5239,6.597000000000001,6.568800000000003,-3.110142105263158,-2.7629315789473683,-2.7644157894736843
MOP2,en,"I did not know how many species of trees there were , maybe more than 1,000 .",15,"[4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.8125,"i did not know how many species of trees there were , maybe more than 1,000 .",3.8125,-47.9098,-37.9622,-38.1301,9.947599999999994,9.779699999999998,-3.1939866666666665,-2.5308133333333336,-2.5420066666666665
MOP2,en,"Front sash window , original fireplace , built in single wardrobes , radiator , power points , stripped wooden floors .",15,"[4, 1, 1, 4, 4, 4, 4, 1, 4, 4, 4, 1, 1]",2.84615384615,"front sash window , original fireplace , built in single wardrobes , radiator , power points , stripped wooden floors .",2.8461538461538463,-64.0417,-66.959,-66.8595,-2.9172999999999973,-2.817799999999991,-4.269446666666667,-4.463933333333333,-4.4573
MOP2,en,"The global level of HIV infection was expected to rise to 15-20,000,000 by 2000 , of which at least three-quarters would be in the developing world .",25,"[4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.8125,"the global level of hiv infection was expected to rise to 15-20,000,000 by 2000 , of which at least three-quarters would be in the developing world .",3.8125,-71.2031,-66.0474,-66.1007,5.15570000000001,5.102400000000003,-2.8481240000000003,-2.641896,-2.644028
MOP2,en,The result has been to destroy much of the progress in health care over the years preceding each dispute .,19,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,the result has been to destroy much of the progress in health care over the years preceding each dispute .,4.0,-59.2916,-53.4696,-51.9453,5.822000000000003,7.346299999999999,-3.1206105263157897,-2.8141894736842104,-2.733963157894737
MOP2,en,"Woil's escape was over , and it had all taken less than a minute and a half .",16,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"woil's escape was over , and it had all taken less than a minute and a half .",4.0,-43.7974,-39.7859,-38.2187,4.011500000000005,5.578700000000005,-2.7373375,-2.48661875,-2.38866875
MOP2,en,Laughter gleamed in his eyes as he met her belligerent stare .,11,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,laughter gleamed in his eyes as he met her belligerent stare .,4.0,-41.0778,-36.4137,-35.5014,4.664100000000005,5.576400000000007,-3.734345454545455,-3.3103363636363636,-3.2274
MOP2,en,"They were only minutes from the railway station , the service was frequent .",12,"[4, 4, 1, 4, 4, 4, 4, 4, 1, 1, 4, 1, 4]",3.07692307692,"they were only minutes from the railway station , the service was frequent .",3.076923076923077,-36.4734,-33.8551,-34.0315,2.618299999999998,2.441899999999997,-3.03945,-2.821258333333333,-2.8359583333333336
MOP2,en,"Perhaps most significantly of all , three of boxing's all-time greats — Ali , Robinson and Armstrong — were born into comfortable circumstances .",19,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4]",3.8,"perhaps most significantly of all , three of boxing's all-time greats — ali , robinson and armstrong — were born into comfortable circumstances .",3.8,-46.5785,-47.4178,-46.5396,-0.8393000000000015,0.03889999999999816,-2.4515,-2.4956736842105265,-2.4494526315789473
MOP2,en,"The Halifax Building Society , where the bombers had placed their device , is now a heap of rubble .",17,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"the halifax building society , where the bombers had placed their device , is now a heap of rubble .",4.0,-47.6921,-45.4615,-45.7835,2.2306000000000026,1.908600000000007,-2.8054176470588237,-2.674205882352941,-2.6931470588235293
MOP2,en,There's no other catalogue quite like the OXFAM Christmas catalogue .,10,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,there's no other catalogue quite like the oxfam christmas catalogue .,4.0,-31.1893,-25.4974,-25.9714,5.6919,5.2179,-3.1189299999999998,-2.54974,-2.59714
MOP2,en,"‘ Unless there are more resources pumped in , this is going to happen , ’ she said .",14,"[4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.8,"‘ unless there are more resources pumped in , this is going to happen , ’ she said .",3.8,-47.0593,-40.2743,-39.8262,6.785000000000004,7.2331,-3.3613785714285713,-2.876735714285714,-2.8447285714285715
MOP2,en,It was a way of thinking and behaving .,8,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,it was a way of thinking and behaving .,4.0,-24.3427,-20.8644,-20.5215,3.478300000000001,3.821200000000001,-3.0428375,-2.60805,-2.5651875
MOP2,en,"‘ Yes , ’ she said briefly , and for a few moments they studied each other .",13,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"‘ yes , ’ she said briefly , and for a few moments they studied each other .",4.0,-44.1611,-36.3192,-36.4745,7.841899999999995,7.6865999999999985,-3.397007692307692,-2.7937846153846158,-2.8057307692307694
MOP2,en,"On a slow surface , both sets of bowlers bowled straight , and the batsmen were loath to take risks to break up their line .",23,"[4, 1, 4, 4, 4, 4, 1, 4, 1, 4, 4, 4, 4]",3.30769230769,"on a slow surface , both sets of bowlers bowled straight , and the batsmen were loath to take risks to break up their line .",3.3076923076923075,-57.8149,-52.5248,-52.5506,5.2901000000000025,5.264299999999999,-2.513691304347826,-2.283686956521739,-2.284808695652174
MOP2,en,The parts of the statute are arranged in three groups .,10,"[4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.78571428571,the parts of the statute are arranged in three groups .,3.7857142857142856,-31.8869,-26.7739,-26.447,5.1129999999999995,5.4399000000000015,-3.1886900000000002,-2.67739,-2.6447
MOP2,en,"Strangely , his only international appearance was for the English against the Scottish League in 1914 .",15,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"strangely , his only international appearance was for the english against the scottish league in 1914 .",4.0,-38.4505,-37.9541,-36.8996,0.4964000000000013,1.5508999999999986,-2.5633666666666666,-2.530273333333333,-2.459973333333333
MOP2,en,It's Saturday night and they may not come .,8,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,it's saturday night and they may not come .,4.0,-23.1506,-19.7359,-21.1761,3.4147,1.974499999999999,-2.893825,-2.4669875,-2.6470125
MOP2,en,Throughout the discussions information provided by the other sites is kept confidential .,12,"[4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.4375,throughout the discussions information provided by the other sites is kept confidential .,3.4375,-43.0927,-37.4658,-37.889,5.626899999999999,5.203699999999998,-3.5910583333333332,-3.12215,-3.1574166666666668
MOP2,en,In a number of instances reminders were required ( both written and by telephone ) .,13,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,in a number of instances reminders were required ( both written and by telephone ) .,4.0,-48.6752,-46.0649,-46.5975,2.610299999999995,2.0777,-3.7442461538461536,-3.543453846153846,-3.5844230769230765
MOP2,en,"As Montagu ( 1976 ) has stated again and again , the social activity of war need have no relationship with the inner state of aggression .",23,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.8,"as montagu ( 1976 ) has stated again and again , the social activity of war need have no relationship with the inner state of aggression .",3.8,-68.6145,-62.8586,-61.4274,5.755900000000004,7.187100000000008,-2.9832391304347827,-2.7329826086956523,-2.6707565217391305
